premise,hypothesis,label
3351360323jpg0Two musicians in white suits play guitars while surrounded by associated gear and a red curtain 3351360323jpg1Two men in white suits are playing electric guitars 3351360323jpg2Two bandmates in white play guitar 3351360323jpg4Two men in white play guitars,Men playing instruments together,entailment
1184340890jpg1Three men and two women walk down an outdoor hallway past a man sitting on a step reading a newspaper 1184340890jpg2An old man is sitting on a stoop while people walk towards him with groceries 1184340890jpg3An old man is reading the paper despite crushing feelings of loneliness 1184340890jpg4A group of people walks home carrying plastic shopping bags,A family coming back from shopping,neutral
4801374512jpg0Two women walking beside each other on a street passing a man on the sidewalk beside them going the opposite direction 4801374512jpg2An image of a pole casting the shadow of a woman 4801374512jpg3People walk in front of some graffiti 4801374512jpg4People walking past graffiti,A group walking down a city street,entailment
6490573135jpg0Several fans are watching a hockey game while one takes a picture with a telephoto lens and two players cheer their team on 6490573135jpg2A photographer is taking photos of a hockey game but he is protecting himself from harm by wearing a helmet 6490573135jpg3A photographer at a hockey game is taking a pictures of the action at the moment 6490573135jpg4A photographer is taking pictures from rinkside of a hockey game,Spectators sit,entailment
7300628jpg1A group of martial arts students wearing black uniforms practicing hand to hand 7300628jpg2A group of men are watching two men perform in a grass field in a neighborhood 7300628jpg3Two men take part in a karate demonstration while a crowd looks on 7300628jpg4Two men are instructing others in martial arts,Men stand,entailment
36026845jpg0Two men are working on the treads of a large piece of equipment 36026845jpg2Two workers wearing orange vests are working on treads 36026845jpg3Two men in safety vests work on a project outdoors 36026845jpg4Two men working on a tractor wearing hard hats,Two construction workers doing their job,entailment
1944238257jpg1Teenagers in matching shirts stand at the side of the road holding trash bags 1944238257jpg2Youths picking up trash along the side of the street 1944238257jpg3School kids doing volunteer work 1944238257jpg4He is walking with a trash bag,A group of boys walking,neutral
5431166070jpg0A person is standing in a green field in front of several colorful hot air balloons 5431166070jpg1A man is in a large field pulling on a string that is attached to a hot air balloon 5431166070jpg2A man is pulling a string that is connected to a red hot air balloon 5431166070jpg3Hot air balloons are deflating in a grassy field,Man holds a line,entailment
1035392784jpg0A man in black with long hair playing a guitar with stickers on it 1035392784jpg1A longhaired musician playing his guitar in a performance 1035392784jpg3A man in a black shirt plays a blackcolored guitar 1035392784jpg4A man wearing black is playing an electric guitar,An artist performs on stage,neutral
156642718jpg0After playing with her other toys the baby decides that the guitar seems fun to play with as well 156642718jpg1A little girl sitting on the floor holding a guitar handles 156642718jpg2Toddler sits on carpet in living room touching guitar 156642718jpg3A baby sitting on a rug reaching for a guitar,A child playing with an instrument,entailment
571865477jpg0A bull rider in a red shirt black vest and jeans rides a brown and white bull while onlookers watch from behind a green fence 571865477jpg1A man riding a huge Hereford bucking bull in a rodeo while people in the background are watching 571865477jpg3A bull rider in full padding and wearing a helmet rides a large brown and white bull 571865477jpg4A man rides a bull in a rodeo,Cowboys lean on a fence,neutral
321365748jpg0A trio of young men sing with microphones 321365748jpg1Three young men singing with microphones 321365748jpg2Three men are singing karaoke in a bar 321365748jpg3Three men singing with two microphones,A group of men singing together,entailment
2467354185jpg0A man in green shorts is jumping to catch a frisbee as another man and woman run towards him 2467354185jpg1An ultimate player pancakes a disc with a female and male in the foreground 2467354185jpg2A man jumps to catch a frisbee while a man and a woman run towards him 2467354185jpg4Three people are outside one man is catching a Frisbee,Two man playing frisbee,entailment
2072040759jpg0Three men and a woman posing on and around a large tree with many branches 2072040759jpg2Four people are sitting or standing around a tree talking 2072040759jpg3A group of people are congregating by a tree 2072040759jpg4Four people sitting in branches on a tree,Men relax,neutral
3427301653jpg0Person in a black hat jacket pants and shoes sitting on concrete curb against a brick background 3427301653jpg1A girl wearing an hat and holding an iPod sits on the side of a building 3427301653jpg2A single woman wearing a black hat and leather jacket listening to music 3427301653jpg4Person listening to mp3 player sitting on curb,A man sits,contradiction
4931927819jpg1The old couple is walking past a colorful outdoor cafe 4931927819jpg2An older couple walks arm in arm past some shops 4931927819jpg3Two old people strolling the street 4931927819jpg4A couple walking down a street,An older man holds the hand of an older woman,entailment
4741320398jpg0A man wearing a hat is cooking up a variety of meats on a grill 4741320398jpg1A man in a cowboy hat prepares hotdogs on the street 4741320398jpg2Two men are barbecuing various hotdogs and sausages 4741320398jpg4Two men grilling sausage as bystanders look on,Men talking,neutral
5008200231jpg0A lady wearing a purple dress appears to be Amish she is hooking up a carriage to a brown and white spotted horse 5008200231jpg2An Amish lady is preparing a Clydesdale horse to hook up to a carriage 5008200231jpg3An Amish woman in purple is attached a buggy to a horse 5008200231jpg4An Amish woman is preparing a horse to pull her buggy,An animal pulling something,neutral
2714674623jpg0Man wearing hat and tshirt with Genetic Freak sleeping on public transportation 2714674623jpg1Three people one wearing a tshirt and baseball cap are seated on a bus 2714674623jpg2A man with a black shirt that says Genetic Freak is sleeping on a bus 2714674623jpg4A large man dozes off on the bus,A heavy man sitting,entailment
4839553740jpg0Lot of pigeons roaming on the street enjoying the sun 4839553740jpg1There are a bunch of pigeons walking on the ground 4839553740jpg2A flock of pigeons parades across an empty square 4839553740jpg4Pigeons scouring for food on sidewalk,A group walks,contradiction
2339530872jpg0A smiling man in a business jacket is in a hurry to somewhere as three people in sunglasses are behind him 2339530872jpg1These three men are jogging the same direction down a city street wearing sunglasses 2339530872jpg2A group of males dressed in conservative clothing walking down a sidewalk 2339530872jpg3Men dressed in black suits are happily jogging on the sidewalk,Men rushing,entailment
2191783475jpg0Two young men siting on a wooden couch are talking to one another 2191783475jpg1Two men are sitting on a couch conversing with one another 2191783475jpg3Two Indian men have a conversation 2191783475jpg4Two men are sitting on a couch,Men with black hair talking,entailment
1338282180jpg1Two young attractive women with shorts cross a street of a busy city 1338282180jpg2Two sexy ladies are crossing the street 1338282180jpg3Two girls are crossing the street 1338282180jpg4A very crowded city street,Women holding their purses,entailment
8042519106jpg1A young football player at practice getting notes from his coach 8042519106jpg2A football coach guiding one of his players on what he should do 8042519106jpg3A football coach is speaking to a young football player 8042519106jpg4A young football player watches a game with his coach,The players stand,neutral
