premise,hypothesis,label
Two young men are cheerfully playing outside near a golden statue,Two young men are playing outside near a golden statue,entailment
Two young men are sitting outside near a golden statue,Two young men are playing outside near a golden statue,neutral
Two young men are cheerfully playing outside near a golden statue,Two people are looking at a gold statue,neutral
Two people are looking at a gold statue,Two young men are playing outside near a golden statue,neutral
The bicyclist is riding on a city street,The bicyclist is not riding on a city street,contradiction
The woman is wearing a blue helmet and is riding a bicycle in a parking lot,A woman is wearing a blue helmet and is riding a bicycle in a parking lot,entailment
A woman is wearing a blue helmet and is riding a bicycle in a parking lot,There is no woman wearing a blue helmet and riding a bicycle in a parking lot,contradiction
The woman is wearing a blue helmet and is riding a bicycle in a parking lot,The bicyclist is riding on a city street,neutral
A woman is wearing a blue helmet and is riding a bicycle in a parking lot,The bicyclist is speeding on a city street,neutral
"A pet dog is standing on the bank and is looking at another dog, which is brown, in the pond",A pet dog is standing on the bank and is looking at another brown dog in the pond,entailment
A pet dog is standing on the bank and is looking at another brown dog in the pond,There is no pet dog standing on the bank and looking at another brown dog in the pond,contradiction
The tan dog is watching a brown dog that is swimming in a pond,The tan dog is not watching a brown dog that is swimming in a pond,contradiction
The tan dog is watching a brown dog that is swimming in a pond,A pet dog is standing on the bank and is looking at another brown dog in the pond,neutral
The tan dog is not watching a brown dog that is swimming in a pond,A pet dog is standing on the bank and is looking at another brown dog in the pond,neutral
The tan dog is watching a brown dog that is swimming in a pond,There is no pet dog standing on the bank and looking at another brown dog in the pond,neutral
A young female is dancing,A young girl is dancing,entailment
A young girl is dancing,A young girl is standing challengingly on one leg,neutral
A young girl is dancing,A young girl is standing on both legs,neutral
A young girl is standing on one leg,A young girl is standing still,neutral
A bee is clinging to a yellow flower,A yellow flower is being clung to by a bee,entailment
The small bee is landing on a bunch of yellow flowers,A small bee is landing on a bunch of yellow flowers,entailment
The small bee is landing on a bunch of yellow flowers,A bee is clinging to a yellow flower,neutral
A small bee is landing on a bunch of yellow flowers,A yellow flower is being clung to by a bee,neutral
A bee is taking off from a yellow flower,A small bee is landing on a bunch of yellow flowers,neutral
Nobody is treading through the snow of the beautiful snowy landscape,Some people are treading through the snow of the beautiful snowy landscape,contradiction
Four people are difficultly walking with difficulty across thick snow and the sun is setting,Four people are walking across thick snow and the sun is setting,entailment
Four people are walking across thick snow and the sun is setting,Four people are standing in thick snow and the sun is rising,neutral
Four people are difficultly walking with difficulty across thick snow and the sun is setting,Some people are treading through the snow of the beautiful snowy landscape,neutral
Some people are treading through the snow of the beautiful snowy landscape,Four people are standing in thick snow and the sun is rising,neutral
Four people are walking across thick snow and the sun is setting,Some people are treading through the snow of the beautiful snowy landscape,neutral
Four boys are kneeling next to each other in front of a ball,There are no boys kneeling next to each other in front of a ball,contradiction
Some boys are kneeling next to each other in front of a ball,The young boys are posing with a green soccer ball in a park,neutral
The young kids are posing with a green soccer ball in a park,Four boys are kneeling next to each other in front of a ball,neutral
Four boys are kneeling next to each other in front of a ball,The young boys are not posing with a green soccer ball in a park,neutral
